book,chapter,verse,issues
EZR,8,36,"mistranslation: The Hebrew 'וְנִשְּׂאוּ אֶת הָעָם וְאֶת בֵּית הָאֱלֹהִים' means 'and they lifted up/supported the people and the house of God' (i.e., they encouraged/helped them), not 'collected tribute from the people and the house of God.' The Chinese '徵收貢物' (levy tribute) reverses the direction and meaning of the verb."
EZR,10,16,"mistranslation: The Hebrew phrase 'לְדַרְיוֹשׁ הַדָּבָר' means 'to investigate the matter' (infinitive of דָּרַשׁ with the object 'the matter'), but the Chinese renders it as '達理阿話的十月一日' ('on the first day of the tenth month of Darius's words'), incorrectly treating 'דַּרְיֹוֶשׁ' (Darius) as a proper name attached to the month and misreading the infinitive as a noun. The correct rendering should be 'to investigate the matter' (e.g., '審理此事'), not '達理阿話'.; name_swap: The Hebrew 'דַּרְיֹוֶשׁ' (Darius) is a proper name, but the Chinese '達理阿話' adds '話' (words) and misplaces it as modifying the month, whereas the Hebrew has no such connection; the month is simply 'the tenth month' (הָעֲשִׂירִי) without any reference to Darius."
EZR,10,17,"mistranslation: The Hebrew 'וַיְכַלּוּ בַכֹּל' means 'they finished with all' (i.e., completed the investigation/affair concerning all), but the Chinese '他們查清了所有' adds '查清' (investigated/ascertained) which is not in the Hebrew; the verb 'כלה' means 'finished/completed', not 'investigated'. This changes the claim from completing the matter to investigating it.; mistranslation: The Hebrew 'הַהֹשִׁיבוּ נָשִׁים נָכְרִיּוֹת' means 'who had settled/placed foreign women' (i.e., who had married foreign women), but the Chinese '使她們安置住下' reverses the subject-object: it says 'made them (the women) settle down', whereas the Hebrew has the men as the subject who 'settled' (married) the women. This changes who is doing what to whom."
EZR,10,22,"name_swap: The Hebrew name פַּשְׁחוּר (Pashhur) is rendered as 巴實錄, which is a different name (likely a confusion with 巴施戶珥 or similar). The correct transliteration should be 巴施戶珥 or 巴什戶珥."
EZR,10,23,"name_swap: The Hebrew has 'פְּתַֽחְיָ֥ה' (Petahyah), but the Chinese renders it as '巴達雅' (Bada-ya), which appears to be a different name (possibly a misreading or substitution). The correct transliteration should be '毗他希雅' or similar."
EZR,10,29,"name_swap: The Hebrew lists 'מְשֻׁלָּם מַלּוּךְ וַעֲדָיָה יָשׁוּב וּשְׁאָל ירמות' (Meshullam, Malluch, Adaiah, Jashub, Sheal, Jeremoth). The Chinese renders '米書蘭、瑪鹿、亞大雅、雅述、示押、耶利摩' which matches the Hebrew names and order. However, the Hebrew has 'וּמִבְּנֵי בָּנִי' meaning 'from the sons of Bani', but the Chinese says '從巴尼的兒子中' which is correct. No name swap detected. The issue is that the Hebrew has 'יָשׁוּב וּשְׁאָל ירמות' (Jashub, Sheal, Jeremoth) but the Chinese lists '雅述、示押、耶利摩' which is correct. Actually, rechecking: the Hebrew has 'יָשׁוּב וּשְׁאָל ירמות' – 'Jashub and Sheal Jeremoth' – the Chinese has '雅述、示押、耶利摩' – correct. No error. The verdict should be OK. But the instruction says flag only if a reader would believe something factually different. The names are all present and in order. So OK."
EZR,10,30,"name_swap: Hebrew has וּכְלָל (Ukelal/Kelel), but Chinese renders it as 基拉 (Kela), which appears to be a different name. The Hebrew name is 'Kelal' (כְלָל), not 'Kela' (קֵלָא)."
EZR,10,35,"mistranslation: The Hebrew 'בְּנָיָ֥ה בֵדְיָ֖ה כלהי' appears to be a list of names (Benaiah, Bediah, Keluhi) without the connective 'is' or 'also'. The Chinese adds '是...也是...' (is... also...), which introduces a relational claim not present in the Hebrew. The Hebrew likely lists three separate names, not a statement about Benaiah's origin."
EZR,10,36,"name_swap: The Hebrew lists three names: וַנְיָ֥ה (Vaniah), מְרֵמ֖וֹת (Meremoth), and אֶלְיָשִֽׁיב (Eliashib). The Chinese renders '瓦尼雅和米利末到以利實巴那裡' — it adds '到...那裡' (to ... there) which is not in the Hebrew, and changes the third name '以利實巴' (Eliashib) — the Hebrew is אֶלְיָשִׁיב (Eliashib), not '以利實巴' (which would be a different transliteration, possibly 'Eliashba'). The addition of '到...那裡' introduces a motion/location concept not present in the Hebrew, which is a list of names without a verb."
EZR,10,37,"name_swap: The Hebrew has only two names: מַתַּנְיָה (Mattaniah) and מַתְּנַי (Mattenai), followed by ויעשו (likely a verb form, possibly 'and they did/made' or a name fragment). The Chinese adds a third name '雅阿掃' (Ya'aso) which has no basis in the Hebrew text, and omits the final word ויעשו entirely."
EZR,10,40,"mistranslation: The Hebrew 'שָׁשַׁי' is a personal name (Shashai), not a gentilic meaning 'of/from Shashai' or 'Shosai people'. The Chinese '朔撒伊人' adds '人' (people/person), which is not in the Hebrew and changes the proper name into a demonym, potentially misleading the reader about the identity of the individual."
NEH,1,3,"mistranslation: The Hebrew says 'the survivors who were left from the captivity there in the province' (הַֽנִּשְׁאָרִ֞ים אֲשֶֽׁר נִשְׁאֲר֤וּ מִן הַשְּׁבִי֙ שָׁ֣ם בַּמְּדִינָ֔ה), meaning survivors from the exile/captivity who are in the province. The Chinese renders '那些從當地的擄掠物中倖存下來的人' ('those who survived from the local plunder/spoils'), which changes 'from the captivity/exile' (מִן הַשְּׁבִי) to 'from the plunder/spoils' (擄掠物), and adds '當地的' ('local') which is not in the Hebrew. This alters the meaning: the survivors are from the captivity, not from plunder."
NEH,1,7,"mistranslation: The Hebrew 'חֲבֹל חָבַלְנוּ לָךְ' means 'we have dealt corruptly against you' or 'we have acted treacherously against you' (from the root חבל, meaning to act corruptly/destroy), but the Chinese renders it as '我們大大地得罪了你' ('we have greatly sinned against you'). While '得罪' conveys offense, the Hebrew specifically denotes corrupt/deceitful dealing, not merely sinning. The nuance of 'corruptly dealing' is lost, though the general sense of wrongdoing is preserved. This is a borderline case; the core meaning of wrongdoing is retained, so it may be acceptable. However, the emphatic doubling 'חָבַלְנוּ' (we have dealt corruptly) is rendered as '大大地' (greatly), which is a legitimate intensifier for the infinitive-absolute construction. The main issue is the semantic shift from 'corrupt dealing' to 'sinning,' which is a mild mistranslation but does not change the overall claim of wrongdoing against God."
NEH,3,2,"name_swap: The Hebrew 'זַכּוּר בֶּן אִמְרִי' means 'Zaccur son of Imri', but the Chinese renders '以未利人的兒子撒刻' which introduces '以未利人' (a people/ethnic group) not present in the Hebrew; 'אִמְרִי' is a personal name 'Imri', not a gentilic. This changes the identity of the father from a person to a people group."
NEH,3,11,"name_swap: The Hebrew has 'חַשּׁוּב בֶּן פַּחַת מוֹאָב' (Hashub son of Pahath-Moab), but the Chinese renders '摩押的帕他特的兒子哈書巴' which reverses the order: it says 'Pahath of Moab's son Hashub' instead of 'Hashub son of Pahath-Moab'. The name 'Pahath-Moab' is a single proper name (פַּחַת מוֹאָב), not 'Pahath of Moab', and the Chinese splits it and reverses the father-son relationship, making it appear that Hashub is the son of 'Pahath of Moab' rather than the son of Pahath-Moab. This is a name/relationship error."
NEH,4,7,"name_swap: The Hebrew has 'הָאַשְׁדּוֹדִים' (the Ashdodites), but the Chinese renders it as '亞實基倫人' (the Ashkelonites), swapping the place name."
NEH,5,7,"mistranslation: The Hebrew 'מַשָּׁא אִישׁ בְּאָחִיו אַתֶּם נֹשְׂאִים' means 'You are exacting interest, each man from his brother' (i.e., charging usury/interest from fellow Jews). The Chinese '你們各人向弟兄索取重利' correctly conveys this. However, the final clause 'וָאֶתֵּן עֲלֵיהֶם קְהִלָּה גְדוֹלָה' means 'And I held a great assembly against them' (i.e., I convened a large gathering to confront them). The Chinese '我將會眾大會設立在他們身上' renders this as 'I will set a great assembly upon them,' which changes the tense (Hebrew is past, Chinese '將' implies future) and the sense ('設立' = 'establish/set up' rather than 'held/convened against'). This alters who is doing what and when, making it read as a future action rather than a past confrontation."
NEH,5,13,"mistranslation: The Hebrew 'גַּם חָצְנִ֣י נָעַ֗רְתִּי' means 'I also shook out my garment/fold' (referring to shaking out the fold of the robe as a symbolic act), but the Chinese renders it as '我的臂膀年輕時' ('when my arms were young'), which is a mistranslation. 'חָצְנִי' means 'my bosom/fold of garment', not 'my arm', and 'נָעַרְתִּי' is 'I shook out', not 'young'.; omission: The Hebrew 'וַיֹּאמְר֨וּ כָֽל הַקָּהָ֜ל אָמֵן' is rendered as '全會衆都說阿們' which is correct, but the preceding 'וַיְהַלְלוּ֙ אֶת יְהוָ֔ה' ('and they praised the LORD') is present in the Chinese as '並讚美耶和華' — this is fine. However, the phrase 'וְכָ֛כָה יִהְיֶ֥ה נָע֖וּר וָרֵ֑ק' ('and thus he shall be shaken out and empty') is rendered as '又說：「願他如此被剪除，且成虛空！」' which adds '又說' ('and said') not in the Hebrew (the Hebrew has no second 'said' here; it continues the same statement). This is a minor addition but does not change the meaning substantively."
NEH,5,14,"mistranslation: Hebrew פֶּחָה (pechah) means 'governor', not '百夫長' (centurion/commander of a hundred). The Chinese translation renders the governor's bread as '百夫長的餅', which changes the meaning from a provincial governor to a military officer of a hundred men."
NEH,5,18,"mistranslation: Hebrew 'לֶחֶם הַפֶּחָה' means 'the governor's bread/food' (פֶּחָה = governor, a Persian provincial official), not '百夫長的餅' (centurion's bread). '百夫長' means 'centurion' (a military officer of 100), which is a different concept and changes the meaning."
NEH,6,3,"mistranslation: The Hebrew 'וְיָרַדְתִּי אֲלֵיכֶם' is a waw-consecutive perfect, meaning 'and I will come down to you' (future). The Chinese renders it as '我必到你們那裡去' which is acceptable. However, the clause 'כַּאֲשֶׁר אַרְפֶּהָ' means 'when I let it go' (i.e., when I finish/cease the work), but the Chinese '照我所吩咐的呢' ('as I have commanded?') misrepresents the meaning. The Hebrew does not say 'as I commanded'; it says 'when I let it go' or 'when I abandon it.' This changes the sense of the verse: Nehemiah is saying the work is great and he cannot come down; why should the work stop while he leaves it to come down to them? The Chinese adds '照我所吩咐的' which is not in the Hebrew and alters the meaning."
