book,chapter,verse,issues
PSA,18,4,"mistranslation: Hebrew 'בְלִיַּעַל' (belial) means 'worthlessness' or 'wickedness', not 'Phán Xét' (Judgment). The phrase 'נַחֲלֵי בְלִיַּעַל' is 'torrents of destruction/wickedness', not 'dòng nước của Phán Xét'."
PSA,23,4,"mistranslation: The Hebrew 'כִּי אַתָּה עִמָּדִי' means 'for You are with me' (second person, addressing God). The Vietnamese renders it as 'vì Đức Giê-hô-va ở cùng tôi' ('for Jehovah is with me'), changing the second-person address to a third-person reference to God. This alters the person and the direct address of the verse."
PSA,25,5,"name_swap: The Hebrew has 'אַתָּה' (You) referring to God, but the Vietnamese renders it as 'Đức Giê-hô-va' (the LORD) twice, which is an addition/name swap not present in the Hebrew text."
PSA,27,6,"mistranslation: Hebrew 'בְאָהֳלוֹ' means 'in His tent' (referring to YHWH's tent), but Vietnamese renders 'trong đền Ngài' ('in His temple'), changing the location from a tent to a temple."
PSA,27,13,"omission: The Hebrew text is a conditional sentence: 'If I had not believed to see the goodness of the LORD in the land of the living...' (with the implied consequence 'I would have fainted/despaired'). The Vietnamese adds an explicit consequence clause 'thì tôi đã thất vọng rồi' (then I would have despaired) which is not present in the Hebrew text. While this is a common interpretive completion, it is an addition of a clause not in the Hebrew, changing the verse from an incomplete conditional (implying the result) to a fully stated one. However, the Hebrew does imply the consequence, so this is arguably acceptable. The more significant issue is the rendering of 'בְּֽטוּב יְהוָה' as 'sự tốt lành của Đức Giê-hô-va' (the goodness of the LORD) which is correct, and 'בְּאֶרֶץ חַיִּים' as 'tại đất người sống' (in the land of the living) which is correct. The main problem is the added consequence clause, which is not in the Hebrew but is a natural completion. Since the instruction says to flag only if the Vietnamese reader would come away believing something factually different or missing something substantive, the added clause does not change the meaning but adds an explicit result. This is borderline; however, the Hebrew text is a protasis without an apodosis, and the Vietnamese supplies the apodosis, which is a substantive addition. I will flag it as an addition."
PSA,31,21,"mistranslation: The Hebrew 'חַסְדּוֹ' means 'His lovingkindness/mercy' (God's), but the Vietnamese renders it as 'sự nhân từ của tôi' ('my lovingkindness'), changing the possessor from God to the speaker."
PSA,36,2,"mistranslation: The Hebrew 'לִמְצֹא עֲוֺנוֹ לִשְׂנֹא' means 'to find his iniquity to hate [it]' (i.e., to discover his own sin so as to hate it), but the Vietnamese 'để không thấy tội mình mà ghét bỏ' adds 'không' (not), reversing the meaning to 'so as not to see his sin and hate it'."
PSA,39,1,"addition: The Vietnamese adds 'Đức Giê-hô-va phán:' ('The LORD says:') at the beginning, which has no basis in the Hebrew text. The Hebrew begins directly with 'לַמְנַצֵּחַ' (For the choir director) and then 'אָמַרְתִּי' ('I said'), with no divine speech introduction."
PSA,45,14,"mistranslation: The Hebrew 'לִרְקָמוֹת' (with embroidered things/garments) is an adverbial phrase describing how the virgin is brought to the king ('in embroidered work'), but the Vietnamese renders it as a separate clause 'nàng được mang đến cùng các hoa văn thêu tay' (she is brought with embroidered patterns), which changes the meaning: the Hebrew says she is brought to the king in embroidered garments, not that she is brought along with embroidered patterns as a separate item. This alters the sense of the verse."
PSA,49,1,"addition: The Vietnamese adds 'Đức Giê-hô-va phán' (The LORD says), which has no basis in the Hebrew text. The Hebrew begins with 'לַמְנַצֵּחַ לִבְנֵי קֹרַח מִזְמוֹר' (For the choir director, for the sons of Korah, a psalm), then 'שִׁמְעוּ זֹאת כָּל הָעַמִּים' (Hear this, all peoples). The phrase 'Đức Giê-hô-va phán' is an addition not present in the Hebrew and changes the verse's claim by attributing the speech to the LORD."
PSA,49,5,"mistranslation: The Hebrew 'עֲוֹן עֲקֵבַי' means 'the iniquity of my heels/supplanters' (i.e., the iniquity that dogs my steps, or the iniquity of those who follow me), but the Vietnamese renders it as 'tội ác của những kẻ theo sau tôi' (the crimes of those who follow me), which shifts the meaning from 'my own iniquity' (or 'the iniquity at my heels') to 'the crimes of others.' This changes the subject of the clause: in Hebrew, the speaker's own iniquity surrounds him, but in Vietnamese, it is the crimes of others that surround him."
PSA,50,11,"addition: The Hebrew 'וְזִ֥יז שָׂ֝דַ֗י' refers to 'the creeping/teeming things of the field' (or 'the moving things of the field'), not 'mọi loài vật chạy nhảy trong đồng cỏ' (all animals running/leaping in the meadow). The Vietnamese adds 'chạy nhảy' (running/leaping) which is not in the Hebrew, and 'đồng cỏ' (meadow) is a specific rendering of 'field' that may be acceptable, but the main issue is the added descriptor 'chạy nhảy' which is not present in the Hebrew."
PSA,51,2,"omission: The Hebrew superscription 'בְּבוֹא אֵלָיו נָתָן הַנָּבִיא כַּאֲשֶׁר בָּא אֶל בַּת שָׁבַע' (When Nathan the prophet came to him, after he had gone in to Bathsheba) is entirely omitted from the Vietnamese translation."
PSA,51,8,"addition: The Hebrew text does not mention 'Đức Giê-hô-va' (the LORD/Yahweh); it simply says 'you have crushed' (דִּכִּיתָ) with the subject being God implied from context, but the divine name is not present in this verse. Adding 'Đức Giê-hô-va' introduces a name not in the Hebrew."
PSA,52,1,"addition: The Hebrew begins with 'לַמְנַצֵּחַ מַשְׂכִּיל לְדָוִד' (For the chief musician, a contemplation of David), which is entirely omitted in the Vietnamese. The Vietnamese adds 'Đức Chúa Trời ơi' (O God) as a vocative, which is not present in the Hebrew text (the Hebrew has no address to God in this verse)."
PSA,52,2,"omission: The Hebrew opening clause 'בְּבוֹא דּוֹאֵג הָאֲדֹמִי וַיַּגֵּד לְשָׁאוּל וַיֹּאמֶר לוֹ בָּא דָוִד אֶל בֵּית אֲחִימֶלֶךְ' (When Doeg the Edomite came and told Saul, saying to him, 'David came to the house of Ahimelech') is entirely omitted from the Vietnamese translation. The Vietnamese begins directly with 'Lưỡi ngươi toan bày điều ác' (Your tongue plots evil), which corresponds to the second half of the verse, leaving out the historical reference to Doeg, Saul, and Ahimelech.; mistranslation: The Hebrew 'הַוּוֹת תַּחְשֹׁב לְשׁוֹנֶךָ' (Your tongue plots destruction/evil) is rendered as 'Lưỡi ngươi toan bày điều ác' (Your tongue plots evil), which is acceptable, but the phrase 'כְּתַעַר מְלֻטָּשׁ עֹשֵׂה רְמִיָּה' (like a sharp razor, working deceit) is rendered as 'lưỡi ngươi làm điều giả dối như dao cạo bén' (your tongue does deceit like a sharp razor), which is close. However, the omission of the entire first half of the verse (the historical context) is a substantive omission that changes the reader's understanding of the psalm's setting."
PSA,58,1,"addition: The Hebrew text does not contain 'Đức Giê-hô-va phán' (The LORD says/speaks). This is an added clause not present in the Hebrew, which introduces a speaker not in the original text.; omission: The Hebrew phrase 'לַמְנַצֵּחַ אַל תַּשְׁחֵת' (For the chief musician, 'Do not destroy') is entirely omitted in the Vietnamese translation. This is a substantive omission of the psalm's title/superscription.; mistranslation: The Hebrew 'הַֽאֻמְנָ֗ם אֵ֣לֶם צֶ֭דֶק תְּדַבֵּר֑וּן' is a rhetorical question: 'Do you indeed speak righteousness, O mute ones?' The Vietnamese renders it as a statement 'các ngươi thật sự không nói lời công bình' (you truly do not speak righteous words), which changes the interrogative into an assertion and adds 'không' (not), reversing the meaning.; addition: The phrase 'lòng các ngươi làm điều bất chính' (your hearts do injustice) has no basis in the Hebrew text. The Hebrew has 'מֵישָׁרִים תִּשְׁפְּטוּ בְּנֵי אָדָם' (you judge uprightly the sons of men), which is a separate clause, not a statement about hearts doing injustice."
PSA,60,2,"omission: The Vietnamese translation omits the entire first half of the Hebrew verse (בְּהַצּוֹת֨וֹ אֶ֥ת אֲרַ֣ם נַהֲרַיִם֮ וְאֶת אֲרַ֪ם צ֫וֹבָ֥ה וַיָּ֤שָׁב יוֹאָ֗ב וַיַּ֣ךְ אֶת אֱד֣וֹם בְּגֵיא מֶ֑לַח שְׁנֵ֖ים עָשָׂ֣ר אָֽלֶף), which describes David's conflict with Aram-naharaim and Aram-zobah, Joab's return and striking Edom in the Valley of Salt, twelve thousand. The Vietnamese text only renders the second half (the psalm-like cry about the earth trembling and being healed), leaving out the historical narrative entirely."
PSA,60,4,"mistranslation: The Hebrew 'מִפְּנֵי קֹשֶׁט' means 'from before the bow' (i.e., from the face of the bow/archery), referring to protection from the enemy's bow. The Vietnamese renders it as 'vì lẽ thật' ('because of the truth'), which is a mistranslation—'קֹשֶׁט' (qoshet) means 'bow' (weapon), not 'truth' (which would be 'אֱמֶת'). This changes the meaning of the verse."
PSA,61,1,"name_swap: The Hebrew text addresses 'Elohim' (אֱלֹהִים), but the Vietnamese renders it as 'Đức Giê-hô-va' (Yahweh/Jehovah), swapping the divine name.; omission: The Hebrew superscription 'לַמְנַצֵּחַ עַל נְגִינַת לְדָוִד' (For the leader, on stringed instruments, of David) is entirely omitted in the Vietnamese."
PSA,68,32,"addition: The Hebrew text ends with 'Selah' (סֶלָה), but the Vietnamese adds 'ngự nơi cao' (dwells on high), which has no basis in the Hebrew and changes the meaning of the verse."
PSA,73,15,"mistranslation: The Hebrew 'הִנֵּה דוֹר בָּנֶיךָ בָגָדְתִּי' means 'behold, I would have betrayed the generation of Your children' (i.e., the speaker would have been unfaithful to the generation of God's children). The Vietnamese 'thì thật vậy, ta đã phản trọn dòng dõi các con của Ngài' adds 'thật vậy' (truly/surely) which is not in the Hebrew, and 'trọn' (entirely) is an addition not present. More importantly, the Hebrew is a conditional statement ('If I had said... I would have betrayed'), but the Vietnamese renders it as a past completed action ('ta đã phản' = 'I have betrayed'), changing the tense and the hypothetical nature to an actual past event. This changes the meaning: the Hebrew says the speaker would have been guilty of betrayal if he had spoken, not that he actually did betray."
